OpSys_No OS,company_MSI,CPU_BRAND_AMD,CPU_BRAND_Intel,GPU_BRAND_Intel,GPU_BRAND_AMD,company_Acer,Weight,Memory_Type_Flash,typeName_Workstation,typeName_Ultrabook,GPU_BRAND_Nvidia,typeName_Gaming,Memory_Type_HDD,CPU_FREQUENCY,Memory_Type_SSD,typeName_Notebook,ScreenHeight,ScreenWidth,Ram,Price_euros
0,0,0,1,0,0,0,4.6,0,0,0,1,1,0,2.7,1,0,1080,1920,32,3240.0
0,0,0,1,1,0,0,0.69,1,0,0,0,0,0,1.44,0,0,1200,1920,4,646.27
0,0,0,1,1,0,0,1.3,0,0,1,0,0,0,2.7,1,0,2160,3840,16,2049.0
0,0,0,1,1,0,0,2.18,0,0,0,0,0,0,2.5,1,1,1080,1920,8,750.0
0,0,0,1,1,0,0,1.54,0,0,0,0,0,1,2.3,0,1,1080,1920,4,1030.99
0,0,0,1,0,1,0,1.9,0,1,0,0,0,0,2.5,1,0,1080,1920,8,1495.0
0,0,0,1,1,0,0,1.7,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1199.0
0,0,0,1,1,0,0,1.29,1,0,0,0,0,0,1.5,0,1,1800,3200,4,615.0
0,0,1,0,0,1,1,2.4,0,0,0,0,0,1,2.2,0,1,768,1366,4,387.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,4,393.49
1,0,0,1,1,0,0,1.86,0,0,0,0,0,1,2.0,0,1,768,1366,4,345.99
0,0,0,1,0,0,0,2.7,0,0,0,1,1,0,2.8,1,0,1080,1920,8,1599.0
0,0,0,1,0,1,0,1.4,0,0,1,0,0,0,1.6,1,0,1080,1920,4,818.35
0,0,0,1,1,0,0,2.4,0,0,0,0,0,0,2.3,1,0,768,1366,4,1599.0
0,0,0,1,0,0,1,2.4,0,0,0,1,0,0,2.5,1,1,1080,1920,8,799.0
0,0,0,1,0,1,0,2.36,0,0,0,0,0,1,2.5,0,1,1080,1920,8,638.8
0,1,0,1,0,0,0,2.6,0,0,0,1,1,0,2.6,1,0,1080,1920,8,1599.0
0,0,0,1,1,0,0,1.96,0,0,0,0,0,1,1.6,0,1,768,1366,4,500.0
0,0,0,1,0,0,0,4.3,0,0,0,1,1,0,2.6,1,0,1080,1920,16,2299.0
0,0,0,1,1,0,0,1.5,0,0,1,0,0,1,2.3,0,0,768,1366,4,1135.15
0,0,0,1,1,0,0,1.5,0,0,1,0,0,0,2.3,1,0,768,1366,4,1166.97
0,0,0,1,1,0,1,2.2,0,0,0,0,0,0,1.5,1,1,768,1366,4,209.0
0,0,0,1,0,1,0,3.0,0,1,0,0,0,1,2.6,0,0,1080,1920,8,2899.0
0,0,0,1,0,0,0,2.4,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1199.0
0,0,0,1,1,0,0,1.5,0,0,1,0,0,0,2.3,1,0,768,1366,8,1413.1
0,1,0,1,0,0,0,2.9,0,0,0,1,1,0,2.6,1,0,1080,1920,8,1511.19
0,0,0,1,1,0,0,2.1,0,0,0,0,0,0,2.3,1,0,1080,1920,4,867.0
0,0,1,0,0,1,0,2.1,0,0,0,0,0,1,2.5,0,1,1080,1920,4,398.0
0,0,0,1,0,0,0,2.59,0,0,0,1,1,0,2.6,1,0,1080,1920,16,1339.0
0,0,0,1,1,0,0,1.16,0,0,0,0,0,0,1.1,1,1,1800,3200,8,1699.0
0,0,0,1,0,1,0,2.24,0,0,0,0,0,1,2.3,0,1,768,1366,4,769.15
0,0,0,1,1,0,0,2.1,0,0,0,0,0,0,2.0,1,1,768,1366,4,429.0
0,0,0,1,1,0,0,1.16,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1969.0
0,0,0,1,1,0,0,0.69,1,0,0,0,0,0,1.44,0,0,1200,1920,4,549.0
0,0,0,1,1,0,0,1.23,0,0,1,0,0,0,2.4,1,0,1080,1920,8,1379.0
0,0,0,1,0,0,0,4.6,0,0,0,1,1,0,2.7,1,0,1080,1920,16,2749.99
0,0,0,1,1,0,0,1.25,0,0,1,0,0,0,2.5,1,0,2160,3840,8,1029.0
0,0,0,1,1,0,0,1.05,0,0,1,0,0,0,2.7,1,0,1080,1920,16,2226.0
0,0,0,1,0,0,0,3.52,0,0,0,1,1,0,2.6,1,0,1080,1920,8,1312.49
0,0,0,1,1,0,0,1.35,1,0,0,0,0,0,1.44,0,1,1080,1920,4,196.0
0,0,0,1,1,0,0,1.16,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1690.0
0,0,0,1,1,0,0,1.43,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1513.0
0,0,0,1,1,0,0,2.09,0,0,0,0,0,1,2.3,0,1,768,1366,4,523.63
0,0,0,1,1,0,0,2.0,0,0,0,0,0,1,2.4,0,1,768,1366,4,435.0
0,0,0,1,1,0,0,1.8,0,0,0,0,0,0,2.5,1,0,1080,1920,8,1669.0
0,0,0,1,1,0,0,0.69,1,0,0,0,0,0,1.44,0,0,1200,1920,4,479.0
0,0,0,1,1,0,0,1.26,0,0,1,0,0,0,2.4,1,0,768,1366,8,1895.0
1,0,0,1,0,0,0,2.4,0,0,0,1,1,0,2.5,1,0,1080,1920,8,989.0
0,0,0,1,0,0,0,3.35,0,0,0,1,1,0,2.3,1,0,1080,1920,8,1129.0
0,0,0,1,1,0,0,2.04,0,0,0,0,0,1,2.7,0,1,768,1366,8,629.0
0,0,0,1,0,0,0,1.8,0,0,0,1,0,0,2.6,1,0,1080,1920,8,2050.38
0,0,0,1,1,0,0,1.5,1,0,0,0,0,0,1.1,0,1,768,1366,4,278.0
0,0,0,1,1,0,0,1.84,0,0,1,0,0,0,2.7,1,0,1080,1920,8,752.0
0,0,0,1,0,0,1,2.23,0,0,0,1,0,1,2.5,0,1,1080,1920,4,616.0
0,0,0,1,0,1,0,2.5,0,0,0,0,0,0,2.5,0,1,1080,1920,16,1099.0
0,0,0,1,0,0,0,3.0,0,1,0,1,0,0,2.6,1,0,1080,1920,8,3949.4
0,0,0,1,0,1,0,2.5,0,0,0,0,0,1,2.5,0,1,768,1366,8,784.0
0,1,0,1,0,0,0,3.78,0,0,0,1,1,0,2.7,1,0,1080,1920,16,2399.0
0,0,0,1,1,0,0,1.88,0,0,1,0,0,0,2.5,1,0,1080,1920,8,2171.72
0,0,0,1,1,0,0,2.8,0,0,0,0,0,0,2.6,1,0,1440,2560,16,2440.0
0,1,0,1,0,0,0,2.4,0,0,0,1,1,0,2.8,1,0,1080,1920,8,1142.8
0,0,0,1,1,0,0,1.48,0,0,0,0,0,0,2.4,1,0,1080,1920,8,1629.0
0,0,0,1,0,0,0,2.59,0,1,0,1,0,0,2.6,1,0,1080,1920,8,2229.0
0,0,0,1,1,0,0,1.48,0,0,0,0,0,0,2.6,1,0,1440,2560,8,1799.0
0,0,0,1,0,0,0,2.0,0,1,0,1,0,0,2.6,1,0,1080,1920,8,1899.0
0,0,0,1,1,0,0,1.26,0,0,1,0,0,0,2.5,1,0,1080,1920,8,2296.95
0,0,0,1,0,0,0,2.18,0,0,0,1,0,0,2.7,1,1,1080,1920,8,1009.9
0,0,0,1,1,0,0,1.88,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1579.0
0,0,0,1,1,0,0,1.27,0,0,0,0,0,0,2.5,1,0,1440,2560,8,2339.0
1,0,0,1,1,0,0,1.9,0,0,0,0,0,1,2.0,0,1,768,1366,4,339.0
0,0,1,0,0,1,0,1.86,0,0,0,0,0,1,1.8,0,1,768,1366,4,297.0
1,0,0,1,0,1,0,2.32,0,0,0,0,0,1,2.3,0,1,1080,1920,8,599.0
0,0,0,1,0,0,0,2.62,0,0,0,1,1,1,2.8,0,0,1080,1920,8,1199.0
0,0,0,1,0,0,0,2.04,0,0,0,1,0,0,2.3,1,1,2160,3840,8,2250.68
0,0,1,0,0,1,0,1.91,0,0,0,0,0,0,2.5,1,1,1080,1920,4,478.89
0,1,0,1,0,0,0,2.7,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1492.8
0,0,0,1,1,0,0,1.4,0,0,1,0,0,0,2.6,1,0,1080,1920,12,2299.0
0,0,0,1,0,1,0,2.5,0,0,0,0,0,0,2.3,0,1,1080,1920,8,788.49
0,0,0,1,1,0,0,1.48,0,0,0,0,0,0,2.6,1,0,1440,2560,8,2041.0
0,0,0,1,1,0,0,1.7,0,0,1,0,0,0,2.6,1,0,1080,1920,8,1499.0
0,1,0,1,0,0,0,1.7,0,0,0,1,1,0,2.6,1,0,1080,1920,16,1769.0
0,0,0,1,0,0,0,2.62,0,0,0,1,1,1,2.8,0,0,1080,1920,8,899.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,2.0,0,1,768,1366,8,459.0
1,0,0,1,1,0,0,2.1,0,0,0,0,0,1,2.3,0,1,768,1366,4,476.99
0,0,0,1,0,0,0,2.62,0,0,0,1,1,0,2.8,1,0,2160,3840,8,1498.0
0,0,0,1,1,0,0,1.95,0,0,0,0,0,0,2.5,1,1,1080,1920,8,1390.0
0,0,0,1,0,0,0,2.2,0,0,0,1,0,1,2.0,0,1,1080,1920,4,468.0
0,0,0,1,1,0,0,1.44,1,0,0,0,0,0,1.6,0,1,768,1366,2,249.0
0,1,0,1,0,0,0,2.2,0,0,0,1,1,1,2.7,0,0,1080,1920,8,839.0
0,0,0,1,1,0,0,1.96,0,0,0,0,0,0,2.5,1,1,1080,1920,8,679.0
0,0,0,1,1,0,0,2.1,0,0,0,0,0,0,1.8,1,1,1080,1920,16,1159.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,4,369.0
1,0,0,1,1,0,0,2.1,0,0,0,0,0,1,2.3,0,1,768,1366,4,398.0
1,0,0,1,0,0,0,2.2,0,0,0,1,0,1,2.7,0,1,1080,1920,8,709.0
0,0,0,1,1,0,0,2.0,0,0,0,0,0,0,2.4,1,1,1080,1920,4,769.0
0,0,0,1,1,0,0,2.32,0,0,0,0,0,0,2.5,0,1,1080,1920,4,825.0
0,0,0,1,0,0,0,3.31,0,0,0,1,1,0,2.6,1,0,1080,1920,16,1305.0
0,1,0,1,0,0,0,1.91,0,0,0,1,1,0,2.6,1,0,1080,1920,16,2153.37
0,0,0,1,1,0,0,2.07,0,0,0,0,0,1,2.3,0,1,768,1366,4,650.0
0,0,0,1,1,0,0,1.36,0,0,0,0,0,0,2.3,1,0,1440,2560,8,1637.0
0,0,0,1,0,0,0,1.54,0,0,1,1,0,0,2.7,1,0,1080,1920,6,831.0
0,0,0,1,0,0,0,1.98,0,0,0,1,0,0,2.7,1,1,1080,1920,8,895.01
0,0,0,1,1,0,1,2.1,0,0,0,0,0,1,2.0,0,1,768,1366,4,333.0
0,0,0,1,0,0,0,2.18,0,0,0,1,0,1,2.6,0,1,1080,1920,6,799.0
0,0,0,1,0,0,0,2.591,0,0,0,1,1,0,2.6,1,0,1080,1920,8,909.0
0,0,0,1,1,0,0,2.09,0,0,0,0,0,0,2.7,1,0,1080,1920,16,1179.0
0,0,0,1,0,0,1,2.23,0,0,0,1,0,0,2.5,1,1,1080,1920,4,691.0
0,0,0,1,1,0,0,1.23,0,0,1,0,0,0,2.4,1,0,1800,3200,8,1099.0
0,0,0,1,0,0,1,4.2,0,0,0,1,1,0,2.8,1,0,1080,1920,16,2599.0
0,0,0,1,0,0,0,2.4,0,0,0,1,1,1,2.5,0,0,1080,1920,8,819.0
0,0,0,0,0,0,0,1.15,1,0,0,0,0,0,2.0,0,0,1600,2400,4,659.0
0,0,0,1,1,0,0,1.86,0,0,0,0,0,1,2.5,0,1,768,1366,4,485.0
0,0,0,1,1,0,0,0.92,1,0,1,0,0,0,1.1,0,0,1440,2304,8,1163.0
0,0,0,1,1,0,0,1.6,0,0,0,0,0,0,2.5,1,0,1080,1920,8,1199.0
0,0,0,1,0,0,0,2.21,0,0,0,1,0,0,2.8,1,1,1080,1920,12,1327.0
1,0,0,1,0,1,0,1.9,0,0,0,0,0,1,2.0,0,1,768,1366,4,368.0
0,0,0,1,0,0,0,4.3,0,0,0,1,1,0,2.6,1,0,1080,1920,16,2150.0
0,0,0,1,1,0,1,2.1,0,0,0,0,0,1,2.0,0,1,768,1366,4,272.0
0,1,0,1,0,0,0,2.43,0,0,0,1,1,0,2.8,1,0,1080,1920,16,2048.9
0,0,0,1,0,1,0,2.3,0,0,0,0,0,0,2.0,1,1,768,1366,4,499.0
1,0,0,1,0,0,0,2.2,0,0,0,1,0,1,2.5,0,1,768,1366,8,629.0
0,0,0,1,1,0,0,2.0,0,0,0,0,0,0,1.8,1,0,1080,1920,16,1285.0
0,0,0,1,1,0,0,1.2,0,0,1,0,0,0,2.7,1,0,1800,3200,16,2680.0
0,0,0,1,0,0,0,2.2,0,0,0,1,1,1,2.6,0,0,1080,1920,8,1169.0
0,0,0,1,0,1,0,2.36,0,0,0,0,0,0,2.5,1,1,1080,1920,8,889.0
0,0,0,1,1,0,0,1.91,0,0,0,0,0,0,2.5,1,1,768,1366,8,579.0
0,0,1,0,0,1,0,2.2,0,0,0,0,0,1,2.2,0,1,768,1366,4,299.0
0,0,0,1,0,0,1,3.3,0,0,0,1,0,1,2.0,0,1,900,1600,8,629.0
0,0,0,1,0,0,0,2.2,0,0,0,1,1,0,2.8,1,0,1080,1920,16,2449.0
0,0,0,1,1,0,0,0.92,1,0,1,0,0,0,1.2,0,0,1440,2304,8,1279.0
0,0,0,1,0,0,0,2.2,0,0,0,1,0,0,2.8,1,1,1080,1920,16,1749.0
0,1,0,1,0,0,0,2.43,0,0,0,1,1,0,2.6,1,0,1080,1920,16,1948.99
0,0,0,1,1,0,0,2.191,0,0,0,0,0,0,2.5,1,0,1080,1920,8,999.0
0,0,0,1,0,0,0,2.9,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1949.0
0,0,0,1,1,0,1,1.3,0,0,0,0,0,0,1.5,1,0,768,1366,2,174.0
0,0,0,1,0,0,1,3.3,0,0,0,1,0,1,2.0,0,1,900,1600,4,598.0
1,0,0,1,1,0,0,2.8,0,0,0,0,0,1,2.5,0,1,900,1600,8,539.0
0,0,0,1,0,0,0,2.6,0,0,0,1,1,0,2.6,1,0,1080,1920,8,1272.0
0,0,0,1,1,0,1,1.2,0,0,0,0,0,0,1.3,1,0,1080,1920,8,1149.0
0,0,0,1,1,0,0,2.3,0,0,0,0,0,0,2.6,1,1,1080,1920,8,1529.0
0,1,0,1,0,0,0,2.2,0,0,0,1,1,0,2.6,1,0,1080,1920,8,1476.11
0,0,1,0,0,1,0,2.1,0,0,0,0,0,1,2.7,0,1,1080,1920,6,529.0
0,0,0,1,1,0,0,1.26,0,0,1,0,0,0,2.4,1,0,1080,1920,8,1713.37
0,0,0,1,1,0,0,2.08,0,0,0,0,0,1,2.4,0,0,1080,1920,4,509.0
0,0,0,1,1,0,0,2.65,0,0,0,0,0,1,1.6,0,1,768,1366,4,309.0
0,0,0,1,1,0,0,1.29,0,0,1,0,0,0,2.7,1,0,1800,3200,8,1477.0
0,0,0,1,1,0,0,2.18,0,0,0,0,0,1,2.5,0,1,768,1366,4,521.86
0,0,0,1,0,0,0,2.6,0,0,0,1,1,0,2.6,1,0,1080,1920,16,1029.0
0,1,0,1,0,0,0,2.2,0,0,0,1,1,0,2.8,1,0,1080,1920,8,1149.0
0,0,0,1,1,0,0,1.3,0,0,0,0,0,0,2.5,1,0,1080,1920,16,1650.0
0,0,0,1,0,0,0,1.95,0,0,0,1,1,0,2.8,1,0,1080,1920,16,3499.0
0,0,0,1,1,0,0,2.3,0,0,0,0,0,1,2.4,0,1,768,1366,8,469.01
0,1,0,1,0,0,0,2.7,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1598.0
0,0,0,1,1,0,0,1.08,1,0,1,0,0,0,1.6,0,0,768,1366,4,959.0
0,0,0,1,1,0,0,2.1,0,0,0,0,0,1,2.0,0,1,1080,1920,4,478.0
0,0,0,1,1,0,0,1.54,0,0,1,0,0,0,2.5,1,0,1440,2560,8,2198.19
0,0,0,1,1,0,0,2.24,0,0,0,0,0,1,2.3,0,1,768,1366,4,737.0
0,1,0,1,0,0,0,2.3,0,0,0,1,1,0,2.6,1,0,1080,1920,8,1169.0
0,0,0,1,1,0,0,1.4,0,0,0,0,0,0,2.7,1,1,1080,1920,16,1499.0
0,0,1,0,0,1,0,2.2,0,0,0,0,0,0,3.6,1,1,1080,1920,6,597.57
0,0,0,1,1,0,0,1.45,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1280.0
0,0,0,1,1,0,1,2.4,0,0,0,0,0,1,2.0,0,1,768,1366,4,361.8
0,0,0,1,0,0,0,2.77,0,0,0,1,0,0,2.7,1,0,1080,1920,16,1799.0
0,0,0,1,1,0,0,1.54,0,0,0,0,0,0,2.3,1,1,1080,1920,4,1099.99
0,0,0,1,0,0,0,2.5,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1600.0
0,0,0,1,1,0,0,1.6,0,0,0,0,0,1,2.5,0,1,768,1366,4,875.0
0,0,0,1,0,0,0,2.34,0,0,0,1,1,0,2.6,1,0,1080,1920,16,2325.0
1,0,0,1,1,0,0,2.3,0,0,0,0,0,0,2.5,1,1,1080,1920,8,573.0
0,0,0,1,1,0,0,1.24,0,0,0,0,0,0,1.2,1,0,1800,3200,8,1813.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,4,324.0
0,0,1,0,0,1,0,1.86,0,0,0,0,0,1,2.5,0,1,768,1366,4,399.0
0,0,0,1,0,0,0,2.4,0,0,0,1,0,0,2.3,1,1,1080,1920,6,569.0
0,0,0,1,1,0,0,1.9,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1072.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,4,443.99
0,0,0,1,1,0,0,2.0,0,0,0,0,0,1,1.1,0,1,768,1366,4,339.0
0,0,0,1,0,0,0,4.0,0,0,0,1,1,0,2.6,1,0,1080,1920,16,1900.0
0,0,0,1,1,0,0,2.29,0,0,0,0,0,1,2.0,0,1,768,1366,4,490.0
0,0,0,1,0,1,0,2.32,0,0,0,0,0,0,2.5,0,1,1080,1920,8,895.0
0,1,0,1,0,0,0,2.4,0,0,0,1,1,0,2.6,1,0,1080,1920,8,1229.0
0,0,0,1,1,0,0,1.8,0,0,0,0,0,0,2.3,1,0,1080,1920,4,833.01
0,0,0,1,1,0,0,1.2,0,0,1,0,0,0,0.9,1,0,1080,1920,8,729.0
0,0,0,1,1,0,0,2.3,0,0,0,0,0,1,2.4,0,1,768,1366,6,459.0
0,0,0,1,1,0,1,2.4,0,0,0,0,0,1,1.6,0,1,768,1366,4,289.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,2,379.0
0,0,0,1,0,0,0,2.6,0,0,0,1,0,1,2.6,0,1,1080,1920,8,899.0
0,0,1,0,0,1,0,2.04,0,0,0,0,0,0,2.9,0,1,1080,1920,6,549.99
0,0,0,1,0,1,0,2.3,0,0,0,0,0,1,2.7,0,1,768,1366,8,805.99
0,0,0,1,1,0,0,1.17,1,0,0,0,0,0,1.6,0,0,768,1366,2,209.0
0,0,0,1,0,0,0,2.2,0,0,0,1,0,1,2.5,0,1,768,1366,4,720.32
0,0,0,1,1,0,0,1.8,0,0,0,0,0,0,2.5,1,0,1080,1920,4,638.0
0,0,0,1,1,0,0,1.3,0,0,0,0,0,0,2.5,1,0,1800,3200,16,1499.0
0,0,0,1,1,0,0,1.5,1,0,0,0,0,0,1.6,0,1,768,1366,2,229.0
0,0,0,1,0,1,0,2.19,0,0,0,0,0,1,2.5,0,1,768,1366,6,764.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,4,369.0
0,0,0,1,1,0,0,1.2,0,0,1,0,0,0,0.9,1,0,1080,1920,8,729.0
0,0,0,1,1,0,0,2.3,0,0,0,0,0,1,2.4,0,1,768,1366,6,459.0
0,0,0,1,1,0,1,2.4,0,0,0,0,0,1,1.6,0,1,768,1366,4,289.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,2,379.0
0,0,0,1,0,0,0,2.6,0,0,0,1,0,1,2.6,0,1,1080,1920,8,899.0
0,0,1,0,0,1,0,2.04,0,0,0,0,0,0,2.9,0,1,1080,1920,6,549.99
0,0,0,1,0,1,0,2.3,0,0,0,0,0,1,2.7,0,1,768,1366,8,805.99
0,0,0,1,1,0,0,1.17,1,0,0,0,0,0,1.6,0,0,768,1366,2,209.0
0,0,0,1,0,0,0,2.2,0,0,0,1,0,1,2.5,0,1,768,1366,4,720.32
0,0,0,1,1,0,0,1.8,0,0,0,0,0,0,2.5,1,0,1080,1920,4,638.0
0,0,0,1,1,0,0,1.3,0,0,0,0,0,0,2.5,1,0,1800,3200,16,1499.0
0,0,0,1,1,0,0,1.5,1,0,0,0,0,0,1.6,0,1,768,1366,2,229.0
0,0,0,1,0,1,0,2.19,0,0,0,0,0,1,2.5,0,1,768,1366,6,764.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,4,369.0
0,0,0,1,1,0,0,1.2,0,0,1,0,0,0,0.9,1,0,1080,1920,8,729.0
0,0,0,1,1,0,0,2.3,0,0,0,0,0,1,2.4,0,1,768,1366,6,459.0
0,0,0,1,1,0,1,2.4,0,0,0,0,0,1,1.6,0,1,768,1366,4,289.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,2,379.0
0,0,0,1,0,0,0,2.6,0,0,0,1,0,1,2.6,0,1,1080,1920,8,899.0
0,0,1,0,0,1,0,2.04,0,0,0,0,0,0,2.9,0,1,1080,1920,6,549.99
0,0,0,1,0,1,0,2.3,0,0,0,0,0,1,2.7,0,1,768,1366,8,805.99
0,0,0,1,1,0,0,1.17,1,0,0,0,0,0,1.6,0,0,768,1366,2,209.0
0,0,0,1,0,0,0,2.2,0,0,0,1,0,1,2.5,0,1,768,1366,4,720.32
0,0,0,1,1,0,0,1.8,0,0,0,0,0,0,2.5,1,0,1080,1920,4,638.0
0,0,0,1,1,0,0,1.3,0,0,0,0,0,0,2.5,1,0,1800,3200,16,1499.0
0,0,0,1,1,0,0,1.5,1,0,0,0,0,0,1.6,0,1,768,1366,2,229.0
0,0,0,1,0,1,0,2.19,0,0,0,0,0,1,2.5,0,1,768,1366,6,764.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,4,369.0
